,user,song,play_count,interest,score
1609,dc02d3c4fb534ca1406f720c70678e5858a5ca0a,SOFLJQZ12A6D4FADA6,62,1,1
22162,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOPSYOY12A8C142E0B,25,1,1
10703,3a34be849c7377037ecb43666ca8aa5988197128,SOTODTI12A8C1402D3,1,0,1
13044,a41d3edbc2798b6800fe15845a979150eb244b85,SOMGVYU12A8C1314FF,40,1,1
29218,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOLFXKT12AB017E3E0,18,1,1
4254,fc05f377863a77d7784b02de2cc06cdecb85968b,SOZVCRW12A67ADA0B7,7,1,1
9667,3ec9172d9c2dfaf26efdb6cc24edb468353b7be8,SOZUPDR12A8C137FB6,3,1,1
31843,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOUOPLF12AB017F40F,1,0,1
23771,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOTASGN12AC9075A8F,2,1,1
24549,4cf9722427d38047fe018ff035305f2ff3398dee,SOKNWRZ12A8C13BF62,1,0,1
32575,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOERYLG12A6701F07F,6,1,1
20226,5aefd8962461ebd457fe063e568c256379266778,SOUNJIO12AB0181339,1,0,1
16190,50eed1070306bacbc9e689e157d70dcf1de73154,SOYVSHP12A6702016E,1,0,1
18374,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOZEETS12AC9071BD3,6,1,1
16475,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOGTDJQ12A8C13324F,3,1,1
20177,5aefd8962461ebd457fe063e568c256379266778,SOAUWYT12A81C206F1,1,0,1
37207,73a9b86c602d2ab5eb151b77f58bb6e7315dd7b2,SOQPCVN12AF729FB85,5,1,1
14230,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOPZKGR12A6D4F3F3A,1,0,1
25368,57107a3feced24c067db22bce2d59c02d53ad04e,SOXJYJM12A6310D7C1,2,1,1
28839,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOWGXOP12A6701E93A,1,0,1
14260,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOUYMPF12A58A7C78A,1,0,1
31017,e6b18cffa2afad9245b7d9eb08390efeebef1f3b,SOMCAFM12A58A7B024,12,1,1
35905,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOYGKNI12AB0187E6E,10,1,1
32945,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOTWNDJ12A8C143984,8,1,1
1442,083a2a59603a605275107c00812a811526c2a0af,SOLRGVL12A8C143BC3,21,1,1
33677,7be76db45f21dcbb68ff9cc55ebeddcb1db71479,SOIPYPB12A8C1360D4,2,1,1
26127,3a7b8d494de0d2ee3466c172e4713acaa1f27131,SOOFYTN12A6D4F9B35,6,1,1
2051,360dfc77809fc2f4a5863eb59bcf4191de6635ef,SOODSPH12AB01819C3,6,1,1
6242,0c68affd09224b5231f656c31aec29505da2f661,SOIZLKI12A6D4F7B61,2,1,1
37134,57f7c9671c77f73db905344afc45627cfe5cba77,SOPPROJ12AB0184E18,1,0,1
22976,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOKOXWU12AF72AD1BC,1,0,1
23319,738759001498928d8dcb054cd53a1a0cfc200d36,SOTIDKX12A6D4FA7EA,5,1,1
30870,b7c24f770be6b802805ac0e2106624a517643c17,SOYSJUV12A8C139DCE,16,1,1
35671,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOUDLVN12AAFF43658,6,1,1
8469,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOXQYSC12A6310E908,2,1,1
4325,e5b1a35349132afe4f96dd6b39cdc4d94031eb1b,SOWWCNJ12A81C1FFA5,1,0,1
24112,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOSVPIE12A6D4FA873,4,1,1
19693,55874081c91a71d9f7a13cd9e9f1538e23874370,SOPVQLJ12A67AE2281,4,1,1
27283,002b63a7e2247de6d62bc62f253474edc7dd044c,SOEYVHS12AB0181D31,2,1,1
22025,0a66acea5854a05a1514cd259124433b4190534a,SOOKGRB12A8C13CD66,1,0,1
5840,9af7bb657715f4b8bb63588fc8c8a3ec46cbdb6e,SOSLZXV12A8C1354C9,1,0,1
4981,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOXLOQG12AF72A2D55,8,1,1
32670,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOPXKYD12A6D4FA876,9,1,1
3540,fef771ab021c200187a419f5e55311390f850a50,SORUFVF12AB018230B,2,1,1
4868,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOIBLKQ12AB0183E85,1,0,1
3903,54d07c4eff369f457c7a5d1c0b9b6c48feb949f4,SOUKXIN12A8C133C7F,9,1,1
15892,119b7c88d58d0c6eb051365c103da5caf817bea6,SONOYIB12A81C1F88C,68,1,1
33533,22f6aae94643c2cea285413068f80274e7f1f75e,SOWGCMN12A8C136E44,2,1,1
19657,55874081c91a71d9f7a13cd9e9f1538e23874370,SOMCAFM12A58A7B024,23,1,1
7815,ddf7fe59709fb2341fa93c34910ae2b17a9a5930,SOXQYSC12A6310E908,1,0,1
35463,2b8b819c92836d86d891d2c41bd25fdffd759898,SOJTLHS12A8C13F633,7,1,1
19526,15e7692a0539b165bbe0dad78dea78e2ba5fb37f,SOMCMKG12A8C1347BF,4,1,1
11908,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOWIYOP12A8C140E73,23,1,1
25918,7d4736c0c05264716e87d7fc825a535e0a01ba6d,SOVMGXI12AF72A80B0,44,1,1
17458,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOMYECL12A6701D9C8,6,1,1
26242,b48bce8e10734afe708b84dfa8f4492b03d60613,SOUVTSM12AC468F6A7,1,0,1
34826,6c99ae7e53e91f7e839444b2f00c8503a4a10fcf,SOXDIDW12B0B80954B,25,1,1
11271,9560966fa5a7d4785a96b542a4b8a4ce1de4258e,SOMLYJD12A58A7B155,1,0,1
25726,1a3da397d1e12c93dfcc4dba418432bee5be3dfe,SOFLJQZ12A6D4FADA6,22,1,1
13225,9b3ef1f58196e9119ae96e7ce33a1a5df641660f,SOSHJHA12AB0181410,23,1,1
27619,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOTVJEN12A8C13B064,2,1,1
6256,0c68affd09224b5231f656c31aec29505da2f661,SOMLYJD12A58A7B155,15,1,1
36245,3877e44d4632df125ec8a838aae59eb04d36f9d6,SOUZDWT12B0B80BC62,6,1,1
34548,c0dc381d5ddf02f5182179c164ca65db6c8f572b,SONYKOW12AB01849C9,6,1,1
28511,46fe52b28ab1afc6c99a13af8c0c722e534cefbf,SOWEJXA12A6701C574,7,1,1
18505,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOWUTFF12A8C138AB2,1,0,1
21642,b6d8573109462bad5457196b31564c4df4235741,SOWNVIV12AB0184846,1,0,1
3637,25f83a09541073b1bde62e6e513cb938d3b148de,SOHFNKO12AB017C772,4,1,1
35007,c802248ec0f960549720bb9f409fec7264b8b2f9,SOWGHHQ12A67021878,1,0,1
1582,9c859962257112ad523f1d3c121d35191daa6d2b,SOXEGBZ12A679AE53D,6,1,1
16486,062eef2a03b53d2b10f5018135e3361659c6a3bf,SONDCOR12A8C13BA16,4,1,1
7598,8b2f76211d04fa0f91b9f0c8134064b2968882c2,SOXLRDB12A81C21739,1,0,1
28188,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOUFPNI12A8C142D19,1,0,1
2798,d8aace9308e530e0f1ef2a85258b62f8245be423,SODCNJX12A6D4F93CB,1,0,1
24939,ea01cb794fb07af9cb3a29da0bd31126735be410,SOVPSKL12A670206B9,21,1,1
20078,ab9a997a846341347a3b7a5ba16a049e8e7d2f44,SOWPAXV12A67ADA046,12,1,1
32071,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SOIIOUS12A8AE47E20,4,1,1
7061,ae552344f08d59c11b0a0b217f66b17ba9b37ba9,SOJTLHS12A8C13F633,6,1,1
7094,ae552344f08d59c11b0a0b217f66b17ba9b37ba9,SOWFIFP12A8C13A9EE,3,1,1
15855,119b7c88d58d0c6eb051365c103da5caf817bea6,SOISNSU12AC468C0D8,4,1,1
11624,db6a78c78c9239aba33861dae7611a6893fb27d5,SOWNIUS12A8C142815,4,1,1
6620,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOUVTSM12AC468F6A7,12,1,1
24385,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPCTBB12AF72A1B64,4,1,1
34776,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOYAIPB12A8C143D84,1,0,1
6194,d91ca966f809ef4a77999b031c90fcd5253fecc0,SOWUZVU12A6D4F914D,72,1,1
36445,f629b337d01f254e0d685ccc66ec2fd5ddba78d9,SOXCEYU12A6D4F3E70,8,1,1
30690,b7c24f770be6b802805ac0e2106624a517643c17,SOLWHSJ12A67AE227B,5,1,1
18489,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOTMLOE12A8C133F15,5,1,1
16055,119b7c88d58d0c6eb051365c103da5caf817bea6,SOZVCRW12A67ADA0B7,6,1,1
37265,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOOXLND12A6D4FE36E,2,1,1
31363,83b94f1d1bf5581499cc0738807c8c41f3bf6706,SOXKOIY12A8C13C1EA,2,1,1
23539,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOQOSMU12A8C138957,1,0,1
13354,40512c7d4dbe8126c88a794a8bc7bf094b401d64,SOWKYIJ12AB017B0AA,1,0,1
22769,f799c4ea9030eea12c078db1c1fcd5fa956e786b,SOUGMXP12AB017C76C,24,1,1
26974,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SOWKKGX12A6D4FCC01,1,0,1
32677,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOQHWMN12A6701E2D9,1,0,1
27227,67f2478f4356a9be264521f64b56db8de22bc9f5,SOZVCRW12A67ADA0B7,14,1,1
14206,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOLCKAS12A8C14242A,1,0,1
35672,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOUFPNI12A8C142D19,5,1,1
28858,4ea4ef23853df11d4321bc458471a7b42aeb54cf,SOZVVRE12A8C143150,5,1,1
4733,6b2787bcf47cfea75b734729cdaddd700137ad5a,SONYKOW12AB01849C9,1,0,1
19378,c3eee61e081ea89785c4fa4a4a0f29f9f5eb5829,SOTVFIU12AC46878B7,2,1,1
16427,62d59a3a252b58415e7aececf237de61535b7d5a,SOXZMNC12A8C135DD5,4,1,1
22844,17d3104690880b6fbc4e347414c3999fa5df155a,SOUKTVI12A8C13BF74,1,0,1
29736,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOXWYZP12AF72A42A6,5,1,1
14197,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOFLJQZ12A6D4FADA6,6,1,1
31469,33db1f9a79d6400c01112f2b4897eeee533b1b8b,SOZGDUH12AF72A6DB2,39,1,1
7259,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOWVBDQ12A8C13503D,3,1,1
30220,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOCVTLJ12A6310F0FD,26,1,1
22316,838a765125d54e760c340f960ca3741c85123fa6,SOQTPLM12B0B809575,11,1,1
16772,cc60505d5994ddcd6103a2bf1faf5f774b7909d3,SOXNOYN12A6D4FB4B4,4,1,1
37427,d964fc033291078031d117ed10adfb615948256d,SOYKNUX12A58A7B1C6,1,0,1
7235,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOVIKOY12AB018627D,2,1,1
21194,d973927bf4dc68e84e595f206f899631e74f5baa,SOISNSU12AC468C0D8,3,1,1
26418,9b6067c2ab340f262024a1b2d6a3b80da95b2984,SOTVFIU12AC46878B7,1,0,1
35630,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOQIQZU12A6D4FB8B5,1,0,1
7109,821475e83c0f0cadfe0a30c3eb8034ff5c45f3af,SOUUZPU12A6701FB90,1,0,1
35309,0fb08af6e4cd85e39f0c939097792a95be3431ee,SOFLJQZ12A6D4FADA6,1,0,1
138,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOCVTLJ12A6310F0FD,16,1,1
13287,109eddbad1b4771c8a1a50899a5d1a91cfff69fa,SOWWCNJ12A81C1FFA5,16,1,1
20781,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOJSTYO12A8C13F200,6,1,1
34637,fa5d9eddc010bc3fc71f8a42db15e5dd4f1c18a3,SOFCPOU12A8C13BF40,6,1,1
3271,4be305e02f4e72dad1b8ac78e630403543bab994,SONEWAX12AB018DD3F,1,0,1
1212,6d625c6557df84b60d90426c0116138b617b9449,SOLJWIQ12A6D4FA875,3,1,1
19571,15e7692a0539b165bbe0dad78dea78e2ba5fb37f,SOXPDDQ12A58A76829,3,1,1
35910,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOZSFWF12A6D4F93D5,1,0,1
25960,9f47e73fa4afd61e44c715d6415891a801459441,SOWKYIJ12AB017B0AA,5,1,1
11922,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOYGQGR12AF72ABAB8,1,0,1
1904,7e41241058af7545be75fb1e38504520e88a0ceb,SOBOUPA12A6D4F81F1,30,1,1
9997,20ad98ab543da9ec41c6ac3b6354c5ab3ca6bc5e,SOEGIYH12A6D4FC0E3,7,1,1
25208,d19e8c59d207bf3e3c7ca0248a1fa684c00d006b,SOTWCDE12AB018909C,1,0,1
32995,13a2d690b099bcd3fdd256bd39aa14edadd5db08,SOZRIFX12A8C142691,3,1,1
18529,bbb4be7912be85f7d1761e4ac80898e67d6488ee,SOLRGVL12A8C143BC3,3,1,1
31770,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOYYIMV12A8C13E4ED,1,0,1
6312,0c68affd09224b5231f656c31aec29505da2f661,SOXWYZP12AF72A42A6,4,1,1
27102,ca658ff2092285a3fd7f1ccbc54e10211e184f66,SOOALOT12A8C13ABD9,1,0,1
26716,eead778628d156cb05b8712f6b1493ee4dba3c66,SOFKABN12A8AE476C6,11,1,1
34933,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOYELXR12A8C14153A,2,1,1
18930,6a3a8ceb5ee1eecf8959d40791372381265bf461,SOLZEED12A6D4FA8C9,2,1,1
648,04043d5716a2359f49f62d13c7c3d3e72b28f520,SOTJTQI12A6D4F75A2,2,1,1
32063,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SOEYVHS12AB0181D31,3,1,1
27915,951976e7c0d096e83cfbef63febae9332c862556,SOQGVCS12AF72A078D,1,0,1
833,e5b4f068ec1446a74564b4b8b8d13dcea7d27840,SOLCKAS12A8C14242A,6,1,1
3724,25f83a09541073b1bde62e6e513cb938d3b148de,SOSRIHB12A8C13608B,2,1,1
18608,dc61155e20289dcd089ac40181cb88f042404602,SOUEGBF12AB017EFD5,2,1,1
10586,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOJSTYO12A8C13F200,1,0,1
31237,59565a9a2a86c12c54bd887c723a47c7f8ab8090,SOBOUPA12A6D4F81F1,6,1,1
14268,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOWGXOP12A6701E93A,1,0,1
5037,f6ae5e682750e815c1709ca99138d03b039839d6,SOKVZHI12A58A7A13E,1,0,1
17418,a7d2074d50f5feb6c653d73a2a07e47cd29b1b78,SODGVGW12AC9075A8D,2,1,1
19919,ac4f4bf7db2d60ee8fdb4c382d7cf82ee58a14d4,SOCKSGZ12A58A7CA4B,1,0,1
18553,bbb4be7912be85f7d1761e4ac80898e67d6488ee,SOTWSXL12A8C143349,3,1,1
31865,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SOXAQJS12AB018CBF7,1,0,1
32588,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOGTDJQ12A8C13324F,7,1,1
19805,d66c5b1be56e90603867af719662c9ac2efeb9f0,SOMNGMO12A6702187E,15,1,1
10621,353e70f6690406aad7e51706bfd9df6aaab7ec55,SORTDSD12A6D4F798B,2,1,1
10321,b0a3d755fe4a6549e241676b0a388e9410749c05,SOWKQYL12AB0183B15,3,1,1
22152,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOOXLIG12AB0185803,63,1,1
8347,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOLLNTU12A6701CFDC,2,1,1
15553,b591619dbc25ef7b4451456dd1b01b56033e1d8d,SOWNIUS12A8C142815,4,1,1
15908,119b7c88d58d0c6eb051365c103da5caf817bea6,SOPLAHV12A8C13D110,38,1,1
33199,a4a068221b97aad518af038628daf1180e30113a,SOYLLGK12A81C217A1,5,1,1
19384,c3eee61e081ea89785c4fa4a4a0f29f9f5eb5829,SOYIEGB12A6D4F8C07,124,1,1
9357,324de4a258619466993c3bd75f340bc19e82bc62,SOGTDJQ12A8C13324F,1,0,1
29391,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SOODHLO12AF72A1980,4,1,1
29754,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOZPLKR12A6D4F8421,3,1,1
34912,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOTCDXR12A679D7E5E,10,1,1
30238,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOLWZVR12AB01849C6,31,1,1
14468,281deab3afccc906251ef67a8eda2b9f9baec459,SOLOZRE12A8C133256,1,0,1
4956,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOVDLZN12AB0185BEA,1,0,1
30038,92d2e8ff105b7b7ddc163e740921cafdbcd815bf,SOSJRJP12A6D4F826F,1,0,1
9889,4ae01afa8f2430ea0704d502bc7b57fb52164882,SOAXGDH12A8C13F8A1,14,1,1
5787,2f72cbcbf49aac438f614626d86c5e93efb82206,SOUQQWB12AB01828AB,6,1,1
3216,11089077167c838f036384933d6c0ecafce6814b,SOZRIFX12A8C142691,6,1,1
9156,e04a9e4861256079476c25d655d97c1c5603b3cd,SOWOMMY127F8096DF9,2,1,1
27685,87d631b1176d2a1c12a9663314b7d7946445786b,SOXFPND12AB017C9D1,2,1,1
24322,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFRQTD12A81C233C0,13,1,1
19739,55874081c91a71d9f7a13cd9e9f1538e23874370,SOUKJBT12A6701C4D6,3,1,1
16755,e6558266b59a42a328ae3faac89701cfedabb558,SOXELPB12A8AE46000,1,0,1
26079,14704dda3b07d77a3ec68db2252c7c713553fcc0,SOZCWQA12A6701C798,10,1,1
36292,d7d2d888ae04d16e994d6964214a1de81392ee04,SOSYHME12A8C135DD8,1,0,1
34393,99dedd05d478e3aa54b199f4432fcb9907456b34,SOXBZEQ12A8C14307F,7,1,1
4008,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOLRGNF12AB0187CF4,1,0,1
35164,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOHEMBB12A6701E907,8,1,1
24683,ec6dfcf19485cb011e0b22637075037aae34cf26,SORVBEQ12A8C133D6B,1,0,1
595,b048f21afd5e7467f187bf9f9d413e97c32313a9,SOSNTSY12AF72A7B43,2,1,1
9942,4ae01afa8f2430ea0704d502bc7b57fb52164882,SORVEKH12A6D4F6CF2,5,1,1
8873,1f91494ea547a8eb6168ba08735a667667c47e04,SOVWADY12AB0189C63,3,1,1
6905,ab8fcf84d35479e7a2c88416040e67a78217fbda,SOUFNSM12A58A77715,3,1,1
35860,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SORVLRC12A8151E078,1,0,1
31814,02471b044e6bdff7c01e1ea2791214268ba5aaf4,SORPVUD12A67020454,1,0,1
7568,a58e782566654163015fbeb4f079be0df18d680f,SOVDSJC12A58A7A271,5,1,1
2262,a15075a926c1998d91940f118342ba8356efc7d4,SOTRDVJ12A8C13975E,1,0,1
18517,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOZYDZR12A8C13F4F0,1,0,1
1430,083a2a59603a605275107c00812a811526c2a0af,SOEGIYH12A6D4FC0E3,117,1,1
32759,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOXFPND12AB017C9D1,8,1,1
35204,9bf0c40652e96b5178b552d2b296ec69b75a0b26,SOYBHSI12A58A7D58B,5,1,1
120,4e11f45d732f4861772b2906f81a7d384552ad12,SOYSJUV12A8C139DCE,1,0,1
18338,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOWPASM12A8C142B88,12,1,1
4453,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOWGZIE12A6D4FC6F2,2,1,1
35009,c802248ec0f960549720bb9f409fec7264b8b2f9,SOWSPUS12AC468BEE3,6,1,1
24444,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOVRTPN12AB0184F9E,3,1,1
15771,767707cf1a42d06669186ae1fa31ff39427fbf60,SOLFXKT12AB017E3E0,2,1,1
19694,55874081c91a71d9f7a13cd9e9f1538e23874370,SOPXKYD12A6D4FA876,4,1,1
8727,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOQBMFK12A8C13835B,2,1,1
15450,cec2900f576811343ea915dc12c0fdd3076185b0,SOXPZEZ12A8AE48AC9,9,1,1
35417,b82d692dde839cfe9fd6d309bb8c46d50089cc16,SOMDVSL12A6D4F7230,1,0,1
9347,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SOXZUAV12A6310F21A,9,1,1
13036,a41d3edbc2798b6800fe15845a979150eb244b85,SOLFXKT12AB017E3E0,3,1,1
22942,edbeebcabe2c23a3e34294a98ea6cb6d63028c83,SOUOCRG12A67AE0E17,18,1,1
21547,b8eb72ac5c082e6953254f628978468dc8fa0c94,SOLEEUJ12A6701C787,2,1,1
16621,c4e39863d31ec44b0d6099851e65fdc0c4a0f9d0,SOZVCRW12A67ADA0B7,22,1,1
5266,de32503addf63b2ca79e523770bc9c790c3b4d63,SOUGMXP12AB017C76C,3,1,1
36181,fbd1b7d1bf19158773820cb45639362347979926,SOPUCYA12A8C13A694,32,1,1
20329,a0169cbcc939f1ef5fded0e109f71525936498cc,SOVOKGC12A58A7DF6B,7,1,1
17795,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOYFQVR12AB018ACA5,17,1,1
13592,a35cd4647f5eaf7fe9c79adfe8d9ec45b8bf3bd3,SOIZLKI12A6D4F7B61,8,1,1
34889,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOMZVGZ12A8C140EFF,2,1,1
19166,9b06094a34c6c421b86df33c879b8980d1038cd8,SONPLUD12A8C13BF4B,1,0,1
15074,56092216da5aa5238c745459a32f8b0e25828501,SOMNXML12A6D4F8386,2,1,1
29184,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOGCWUH12AC90732B0,3,1,1
33804,49c8369971513c689d0ca6d0382e5c5a710df7e7,SOKUECJ12A6D4F6129,174,1,1
10514,49b142551f26ec13c3376b1d5601eff26649927c,SOKUTUM12A6701D9CD,4,1,1
23702,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOIBLKQ12AB0183E85,2,1,1
4075,96f7b4f800cafef33eae71a6bc44f7139f63cd7a,SOUKXIN12A8C133C7F,2,1,1
35541,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SODJWHY12A8C142CCE,6,1,1
9516,113255a012b2affeab62607563d03fbdf31b08e7,SOVPBLT12A6D4F5113,1,0,1
15633,b7b27457acf41d121f029edf004247acad3f4b70,SOLGPOU12A58A7EA20,2,1,1
29606,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOOTKWZ12AB0181082,5,1,1
26213,fba8ff1f9dd32aa35f3e13960a008fec773e2903,SOGTQNI12AB0184A5C,9,1,1
23479,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOWFIFP12A8C13A9EE,1,0,1
22582,0421d096b0c80ec287d436e6f535f44b711b58ef,SOUFTBI12AB0183F65,3,1,1
23570,b80501c77662b97dcf29488faa7ff154a40c8ce6,SOYALKY12A8C137576,1,0,1
224,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOCVTLJ12A6310F0FD,3,1,1
9119,e04a9e4861256079476c25d655d97c1c5603b3cd,SORVYXQ12AB018C994,4,1,1
23045,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOSXLTC12AF72A7F54,14,1,1
6605,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOTWSXL12A8C143349,8,1,1
9770,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SORVEKH12A6D4F6CF2,1,0,1
23682,fd1ebc6caa7ad07c84677ba6bada683077bf0f15,SOEYVHS12AB0181D31,2,1,1
22114,6326095256b355d4b4fa34771b7b524a1c4cc8f8,SOKUAGP12A8C133B94,1,0,1
13042,a41d3edbc2798b6800fe15845a979150eb244b85,SOMCMKG12A8C1347BF,55,1,1
7217,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOUDGEV12A8C135FC9,1,0,1
31707,90d2fcb1dbe47dc1e9442587e259811a0437a13f,SOOJJCT12A6310E1C0,7,1,1
28231,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOYFMNU12AB0181435,1,0,1
10648,353e70f6690406aad7e51706bfd9df6aaab7ec55,SOVFFSK12A6BD55C96,3,1,1
12126,5996aa0d1a973619e5a950c7f9b7f0132e0f865c,SOBONKR12A58A7A7E0,32,1,1
23245,c4ba936dabbf1a09945bc9073126384778075229,SOTWSXL12A8C143349,6,1,1
28532,c1255748c06ee3f6440c51c439446886c7807095,SOEGIYH12A6D4FC0E3,18,1,1
2322,0b19fe0fad7ca85693846f7dad047c449784647e,SOAUWYT12A81C206F1,44,1,1
21443,690ab317e29d08acb0a11e82eb0f83428cf812f9,SOVZHYS12A8C14663F,5,1,1
20811,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOWKQYL12AB0183B15,1,0,1
27932,6d8d89c2073247e77fd23f8f53f9185a1b05c214,SOLTIVF12AAFF43797,1,0,1
37211,73a9b86c602d2ab5eb151b77f58bb6e7315dd7b2,SOSQIHH12A8C13370B,1,0,1
27263,94381c9d81f0c76563707de2ce2b2ace5a5be398,SOXFPND12AB017C9D1,1,0,1
34494,91008efedbdb903424a51e3cd18b8b80624dd4f4,SORKFPY12A8AE46AFB,9,1,1
8530,b460df238d3e65ad400a2b6aa546ec883e1f2e1c,SOUTGUB12AB017DC5B,47,1,1
17487,ab792cde4fb868b3cf232791f173f7fd5e2ee83d,SOUBZPQ12A8C13629D,1,0,1
6322,0c68affd09224b5231f656c31aec29505da2f661,SOZOIUU12A67ADFA39,2,1,1
16013,119b7c88d58d0c6eb051365c103da5caf817bea6,SOXFPND12AB017C9D1,22,1,1
5490,82b152c09a94dd4f7d4566080a00be441e3efbd9,SOZVMYF12A8C132646,2,1,1
36309,d7d2d888ae04d16e994d6964214a1de81392ee04,SOYOKCE12A58A79862,5,1,1
6154,2b77760cb7cf72d64dd6d5bdf8a5c195a044a9b3,SOUNJIO12AB0181339,27,1,1
14070,9c2f4ed1abe5902331b5ed313b3bf8fedd009ead,SOOTKWZ12AB0181082,1,0,1
26966,ec65de93b89e3301f3479bdaa0a98c0afbd4ffef,SOTODTI12A8C1402D3,2,1,1
31080,480f3a551bbcdb53f8eb28e44614aa7ce0cc8d0e,SOMYECL12A6701D9C8,6,1,1
8745,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOSZJFV12AB01878CB,3,1,1
6970,b3dd0cfd6801e5af3a1a42acd9055f97c0112ad8,SOMYXWV12A8C14232E,3,1,1
9184,bd158e566db8d5879124cf177d2ee91e80362075,SOJHCOH12A8AE45F4F,1,0,1
